Epoch,Train_loss,Train_acc,Train_jcn,Train_wp,Val_loss,Val_acc,Val_jcn,Val_wp
-1,0,0,0,0,1.1780374462978536,0.69758,0.7363923524963534,0.8977057100876609
1,1.2550133344282388,0.6910223257389552,0.7279954130742968,0.8907684067124926,1.1519695879324534,0.70172,0.7400458337610248,0.8991176490575586
2,1.249285263281259,0.6921837668313342,0.7290811157127463,0.8913316986279826,1.1508062203370912,0.7011,0.7394198351509791,0.8987077874102984
3,1.2419949621710014,0.6939399781605364,0.7305677363504424,0.8918008183777018,1.1463490627341488,0.70182,0.7401119949887508,0.8992174791323728
4,1.2413116135397075,0.693840069249364,0.7304875907396262,0.8918890313046397,1.1463812076479287,0.70228,0.740403606874215,0.8990795189411435
5,1.2382430324443074,0.6943232224994867,0.7309876447206597,0.892176301600073,1.1455699807409183,0.70188,0.7401500333626366,0.8994436926500132
6,1.2353579590632469,0.6948493053598789,0.7314004087281568,0.8923180989084702,1.1463916503586484,0.7026,0.7406710231206627,0.8995361628069463
7,1.233863672102513,0.6954713944396008,0.7319898522290476,0.8924928579103008,1.143704167601043,0.70222,0.7403748599600166,0.8994596483903318
8,1.233255587474087,0.6953035786903659,0.7318428398903876,0.8924415661302442,1.1449179656255442,0.70168,0.7399072285774637,0.8992238173415963
9,1.2285746885614317,0.6963768189471006,0.732796838210557,0.8928799063290619,1.1453112018229112,0.70238,0.7404436756590705,0.899182046746954
10,1.2289631062040132,0.696443164708426,0.7328658384236085,0.8929219728015307,1.1431710502759564,0.70384,0.7418849153906699,0.8998495318384389
11,1.2275761734786403,0.6965883448449733,0.7330139638284285,0.8929065071351449,1.1420850332700367,0.70278,0.7408810172694572,0.8997916822450275
12,1.2261292048835064,0.6968271895857449,0.7331871355971913,0.8930301050687799,1.145282018672942,0.70258,0.7406776510370833,0.8995493134272619
13,1.2248897312533078,0.6966062972274497,0.7329884637387387,0.8929766223873591,1.141298252084753,0.70376,0.7418754039271477,0.8999855792453805
14,1.223135257700991,0.6976178749530701,0.7339179517525444,0.8933389458258877,1.1416971102837485,0.7036,0.7415445708525031,0.8997763084390993
15,1.2205997629809233,0.6977794463953567,0.7340402247439628,0.8933769607013742,1.1411434974354786,0.70334,0.7414042877128983,0.899815487478349
16,1.2192195735078357,0.6973977631331435,0.7337524478759232,0.8933069775749012,1.1415290308228798,0.70396,0.741871687671244,0.8999743857722368
17,1.2214726552825537,0.6970675954032535,0.7334340406441123,0.8931752036787808,1.1425774413370702,0.70352,0.7414409077769397,0.8996488587011371
18,1.2163966861625175,0.6983960717064989,0.7346258105756953,0.8936880775007692,1.1429230043822127,0.70304,0.7410873264210459,0.899563197110953
19,1.215326642776761,0.6982376224176864,0.7344990293269144,0.8936516705986295,1.1427234707145313,0.7037,0.7416378794557531,0.8995720730841223
20,1.2094898170323785,0.7002334590260286,0.7362635667484466,0.8943738103958195,1.136679020890272,0.70482,0.7427317631849868,0.9002749244166143
21,1.2095165459924029,0.7004941588411191,0.7364850849639392,0.8943602840604846,1.1391310606277603,0.70484,0.7427414611421999,0.9003980893899227
22,1.2050962895952158,0.7005456743734423,0.7365593413327174,0.8945111186580462,1.1370000230623607,0.70412,0.7420594272284768,0.8998515791696189
23,1.2044085992288982,0.7010897096163108,0.7370234641164304,0.8947162953611932,1.1397767689755907,0.70388,0.741826188686344,0.8999846027322469
24,1.207168961376325,0.7005128917619639,0.7365256823922838,0.894476107687133,1.1377548780744289,0.70472,0.742585255134501,0.9001039443781399
25,1.2027949803896922,0.701640769704496,0.737555998688724,0.8950083392582859,1.137519216640672,0.7051,0.7429700084853215,0.900375421865148
26,1.2058115498144966,0.7007501754259984,0.7367127216492189,0.8944897318704454,1.1373120197462956,0.7046,0.7425187060145779,0.9000656302276381
27,1.2040935639889117,0.7015806682501189,0.7374747723691384,0.8948020102969065,1.1375082140488078,0.70426,0.7422730672712032,0.900164654756184
28,1.2048965914108425,0.7010584880815693,0.7370115064091309,0.8947295588563214,1.1371825981103216,0.70462,0.7425016633266089,0.900281965821928
29,1.2045600986407032,0.7012957717456038,0.7372101218279677,0.8946476842253597,1.1379666421568786,0.70462,0.7424955606255855,0.9000972777445782
30,1.2033262160981872,0.701516664103899,0.737426449574855,0.8949307458675176,1.1352817480564912,0.70516,0.7430188971138844,0.9005051232929864
31,1.205224188197409,0.7008805253335436,0.7367964173061358,0.8945300338471394,1.137740438683276,0.70408,0.7420277639656125,0.8998849579676352
32,1.2050403968169745,0.7014948090295801,0.7373856884251917,0.8948145616044094,1.1358223862985926,0.7051,0.7429732279934884,0.9003676624190604
33,1.20578924577116,0.7015314943329012,0.7373912440699545,0.8946469708123181,1.1366713167754898,0.70424,0.7422177052631542,0.900104259850384
34,1.2027599108995704,0.7018070243769938,0.7376734666111207,0.8949654940993222,1.1362813159088558,0.7049,0.7427742267671548,0.9003877186201346
35,1.2040180639154088,0.7017679974585671,0.7376450763521315,0.8950007499979993,1.1368617099239409,0.7049,0.7428470439509776,0.9003774373439362
36,1.2067824235759448,0.7008875501788604,0.736912670489198,0.8945888235716873,1.135652216149301,0.70564,0.7434059369427763,0.9005224186614534
37,1.2057218315302356,0.700970287245925,0.7369208392865121,0.8946559747383525,1.1354911156575085,0.70488,0.7428090269199973,0.9003544884934365
38,1.2031579669625379,0.701471392878524,0.7373914358257678,0.8948733784545437,1.1369194510133698,0.70456,0.7424937606324833,0.9002253079743076
39,1.202301315676937,0.7018710285232136,0.7376723124052776,0.8948344046380681,1.137952951934109,0.70472,0.7425429888420261,0.9002345145352544
40,1.2022228639216803,0.7014354881135715,0.7373229101251308,0.8947517601418655,1.1366057396797304,0.70462,0.7425669851535598,0.9001211776730116
41,1.2019660455828305,0.7013886558114594,0.7373251146576677,0.8948887914333966,1.1362404519804956,0.70452,0.7424028623508853,0.9001528745466297
42,1.202968388707173,0.7019467407449614,0.737806887108868,0.8951059820504425,1.1387712390989801,0.70428,0.7421873065312525,0.9000200238364475
43,1.2029846764877863,0.7017625336899873,0.7376406116946903,0.8949869506591002,1.135234288334031,0.70508,0.7429507027531642,0.9005080200482608
44,1.2045280137179415,0.7007821774991082,0.7367538476131213,0.8944900364715528,1.1363381767914889,0.70514,0.7429510659396781,0.9002500251547032
45,1.2064271201771974,0.7009429684030263,0.7368860967811921,0.894629719671085,1.1391012519737216,0.70434,0.7422633472705784,0.8997662532057774
46,1.2032699865638543,0.7017477034609851,0.7375908081969076,0.8948591790565039,1.1368504943886832,0.70524,0.7431068689224635,0.9003937773529688
47,1.203639610051228,0.7014760761087352,0.7373741486520249,0.8948182638667337,1.1377759929535904,0.7047,0.7426091237219526,0.9002239667292926
