Epoch,Train_loss,Train_acc,Train_jcn,Train_wp,Val_loss,Val_acc,Val_jcn,Val_wp
1,6.1052016072137105,0.18620679427428274,0.26394485399989875,0.6689534856163131,11.285851897053536,0.3414,0.412858511387514,0.7564211448302404
2,4.3416979531060695,0.3816415034105624,0.4477104657678182,0.7723487431249545,10.812792255477683,0.44156,0.5049213416863696,0.7983125219782419
3,3.8575877876186024,0.4504744502473136,0.5109507079480636,0.8016299088903381,9.908686756161593,0.5029,0.5613185328670366,0.8251235910065592
4,3.601876904268353,0.48823455490189804,0.5453220754409276,0.8168889443354879,9.688793320257357,0.5304,0.586403345523538,0.8358427495514843
5,3.434107147760102,0.513045137753314,0.567871715786901,0.8267847841679961,9.466904468229364,0.55242,0.6062932552313179,0.8444323796556003
6,3.3153632149932406,0.5310244488033176,0.584189258155523,0.8339232528413721,9.21412520188046,0.5556,0.608903171709353,0.845471825492939
7,3.216443363069562,0.5459811250211721,0.5976840063346717,0.8396937232738436,9.054573064015388,0.57426,0.6262409336857607,0.8540221734245135
8,3.143654272928654,0.5571233102319995,0.6077323361863034,0.8440059512871239,9.029825200109771,0.58196,0.6328560660711227,0.8551768309900981
9,3.0779606723081634,0.5669573131371632,0.6166810029340173,0.8478861061984913,8.979941775840695,0.5896,0.6399371347037557,0.8587647001833771
10,3.025068247249352,0.5750620332868392,0.6239722406944077,0.8509751319836445,8.773368958034688,0.5966,0.646004606411813,0.8613619534225172
11,2.977265903543235,0.5824857337099691,0.630629726600718,0.8536156500104839,9.006895871356255,0.59486,0.6448777300652863,0.8618702418421852
12,2.929943572393128,0.5895445324458092,0.6369948595358844,0.8563999585514901,8.73204529594505,0.60882,0.6572551121994527,0.8655934231221395
13,2.8979061080064,0.594641057723154,0.6415203365495701,0.8582811105683769,8.890673179399007,0.60722,0.6556821745862259,0.8654501143112036
14,2.862028682169061,0.6001867828315902,0.6465293041268323,0.860366981927001,8.734022605430354,0.61598,0.6636535993479211,0.8688385421926097
15,2.8316319666394647,0.604541016120459,0.6503963053381538,0.861997792561096,8.827014580190678,0.61226,0.6606738445639873,0.8678340053777177
16,2.8074070028763063,0.6084241945039172,0.6538815552687308,0.8634400374028014,8.752197460928542,0.62136,0.6684304292501801,0.8710169835059625
17,2.5928898621511602,0.6479475353330206,0.6888084977050707,0.8767636705697435,8.344124655852058,0.65228,0.6957394410381449,0.8810909166416803
18,2.550869858089666,0.6544646404410979,0.6947063856914755,0.8791676698750532,8.30001483513642,0.65442,0.6976788632871992,0.8819773205743654
