Epoch,Train_loss,Train_acc,Train_jcn,Train_wp,Val_loss,Val_acc,Val_jcn,Val_wp
1,4.750407950459405,0.13098994900742839,0.21122838962172988,0.6213180767395942,3.4792752381228005,0.269,0.3450500757280726,0.7179342626922189
2,3.2729646087561397,0.3163592256122738,0.3870188240226336,0.7329944491429979,2.8340801988046516,0.38,0.44721433995287196,0.7681777144234194
3,2.7984169189063266,0.3958008596849591,0.4602865530268035,0.7697366102279255,2.4094948630392237,0.4525,0.514636879307264,0.8029279809082049
4,2.5530922783977212,0.4401611967838697,0.5008370064466261,0.788943025046746,2.179818739920646,0.4968,0.5544930450738957,0.8187730164839402
5,2.3947934996544364,0.469101998412385,0.5273600442432353,0.8015467532029673,2.0466747333229365,0.52382,0.5790559921247995,0.829291820243813
6,2.280890830341926,0.49010394429453774,0.546420103138159,0.8102267966924195,1.9823731041375676,0.53752,0.5917574255608894,0.8360676791636268
7,2.193468613636467,0.5075692708288615,0.5622972635985646,0.8174049568824315,1.8898586047958108,0.55458,0.6073751205988389,0.8425349813263037
8,2.12042367586353,0.5202936073127079,0.5738799346335125,0.8227010909642007,1.8577623635320164,0.5595,0.6121550593549193,0.8442161317790803
9,2.063976186190456,0.5317222501047872,0.5841703924503377,0.8272347340289398,1.7989120603789135,0.57268,0.6239265748785215,0.8497967391630615
10,2.0145672512109525,0.5414095117966666,0.5929834209217765,0.8313925964785707,1.74899728500433,0.58266,0.6329383538375588,0.8544835871518095
11,1.96824522588595,0.5504177051079211,0.6010782851613076,0.8348681623308807,1.7469434187326498,0.5865,0.6362250358444328,0.8551000170528031
12,1.9322850126934843,0.5573215669776072,0.6074398062575947,0.8379879870634203,1.7447700801976547,0.58536,0.635065872625328,0.854203003970718
13,1.8959427125727377,0.5644947145844375,0.6138115553933426,0.8407824753733678,1.7105577524341735,0.59236,0.641575868555723,0.8564946684375203
14,1.863966992599884,0.5701848392910526,0.6189900027049756,0.8429633855987066,1.6771687627062373,0.5991,0.6473583945339599,0.8592854130449804
15,1.8388082405086614,0.5757180757855923,0.6239593056391727,0.8450809137592162,1.642852491760983,0.60546,0.653470739641509,0.8626472340692825
16,1.8130163302477247,0.5801437283351819,0.6279969326674222,0.847020677166893,1.6324019251351782,0.6089,0.656766465548327,0.8640535158892565
17,1.7902536935585343,0.5851126355892713,0.632405600709276,0.8489379054002197,1.610792715817656,0.61408,0.661183627079508,0.8656222205494535
18,1.7668636617842501,0.5899301183998651,0.6367158807667279,0.8506072616283383,1.6189010169689124,0.61236,0.6596865983232106,0.8655176517988689
19,1.7480062092857749,0.5938632512389095,0.6402921417548508,0.8522812346770368,1.6121571816410978,0.61236,0.6597687378658499,0.864959434796444
20,1.729074329725481,0.5972859119849325,0.6433399652627726,0.8535852475839404,1.5888233388243231,0.61746,0.6641331862852831,0.8671430895242506
21,1.7117541134977345,0.6005376348282464,0.6463102644288038,0.8550258046907641,1.5790387196261453,0.6209,0.6676145105557183,0.8687742690660781
22,1.698958191443275,0.6036113949235345,0.6491087936218152,0.8561885635144516,1.5955584096040978,0.61834,0.6653861258476392,0.8677849098226341
23,1.6825962665204561,0.6063120576786633,0.651520812178494,0.8572679185064612,1.5644335753572196,0.62376,0.670030464183641,0.8694164318996794
