Epoch,Train_loss,Train_acc,Train_jcn,Train_wp,Val_loss,Val_acc,Val_jcn,Val_wp
1,4.923895212719999,0.11937163539179514,0.19985805568410886,0.6116155802818576,3.6844727349853517,0.2495,0.3261891630955282,0.7060838519786263
2,3.3706822777760785,0.3062340818956467,0.37759518165483263,0.7276624629107273,2.7612373974609374,0.39644,0.462616296621493,0.7767638382048366
3,2.8680771411096146,0.38958309104121475,0.4545636132315177,0.7664028566771512,2.448444324951172,0.45158,0.5139751835034418,0.802625635730572
4,2.6077249860008416,0.4352086808355195,0.4963875101769704,0.7865113337183528,2.2385843310546876,0.48844,0.5478984259987016,0.8161170626784885
5,2.442373906855086,0.46512593596307117,0.5237162328666757,0.7993282049776572,2.0852706160736085,0.52142,0.577313307147816,0.8281786252123464
6,2.320680892516991,0.4875461200608508,0.5441262958757326,0.808896224987958,2.0298128955841066,0.53218,0.5868794006161576,0.8334746605564609
7,2.2298538418351566,0.5049521256791659,0.5599047274025173,0.816071051771954,1.9629956272888183,0.54404,0.5980646208012809,0.8395537499357597
8,2.156853029816995,0.5183305533158441,0.5721670800145312,0.821663953800002,1.8862256945800782,0.5602,0.6123405453225597,0.843717840334054
9,2.096999547945373,0.5300355066903846,0.5826675257006095,0.8264224984931638,1.8298443814086913,0.57038,0.6218242740097046,0.8491182083180989
10,2.045770894142464,0.5400029816565678,0.5917106138202716,0.8305416106765436,1.8049303862762451,0.57592,0.6272019809652222,0.8524710208682336
11,2.000266560072889,0.5484031355787341,0.5993208260786611,0.8339371069393133,1.759531982498169,0.58886,0.6383040757869617,0.8557945848247688
12,1.962296533558281,0.5560851942018488,0.6062811378756869,0.8370185536220559,1.7317522460174561,0.59534,0.6443013015993383,0.8573057351506407
13,1.9273802135908116,0.5623661864534444,0.6119453466293973,0.8396582156421953,1.730618094329834,0.59606,0.6448560926081931,0.8580860917018578
14,1.8971680957220687,0.5686729364712017,0.6176021468750695,0.8420678164764659,1.7126492841339112,0.5976,0.6468672655833183,0.8596055301675809
15,1.867072018469412,0.5739696698400755,0.6223693965885555,0.844125471063732,1.7031211457061768,0.60106,0.6496170267057532,0.8608851718393868
16,1.8423181665254502,0.5791711775279882,0.6270974026767435,0.846278100676257,1.6633359062194824,0.60796,0.6561096980826582,0.8638620018945342
17,1.8181016265777505,0.5840987162485453,0.6315247942904066,0.848293908368909,1.653258000640869,0.61036,0.6577703517460753,0.8632384192019985
18,1.7937538835967246,0.5886024226349883,0.6355610610335388,0.8499507469685202,1.6252726244354248,0.61966,0.666129916079597,0.8676536051487652
19,1.7747835409652926,0.5928376238226555,0.6393368964742339,0.8515628043615081,1.6300628453063966,0.61606,0.6633964779110135,0.8665670135658089
20,1.754331870235163,0.5963094584858961,0.6425191825513022,0.8531705195770573,1.620796000061035,0.61782,0.664517402914931,0.8660136486518591
21,1.7396903059414643,0.5997094836192315,0.6455501872252521,0.8542681302112293,1.6073152862548827,0.6217,0.6679432134340673,0.8679428395230113
22,1.719523132180631,0.6031399497489398,0.6486487426880876,0.8557336495725978,1.6035009071350097,0.62242,0.6687695717001575,0.868309766843443
